term,estimate,std.error,statistic,p.value,n,df,N,code,outcome,upper,lower
post03,-0.3488973986980846,0.06802314325459302,-5.129098450982365,3.040684967653864e-7,328,4261,817,lefnw,losat,-0.2615457611651359,-0.43624903623103334
post06,-0.4025515070795014,0.07556593400282721,-5.32715584597208,1.0491059250136253e-7,262,4261,817,lefnw,losat,-0.30546412451398797,-0.4996388896450148
post09,-0.31069298594886763,0.07707979920553816,-4.030796514147437,5.655891053723035e-5,232,4261,817,lefnw,losat,-0.2116279349613338,-0.40975803693640145
post12,-0.37930006741793465,0.06780239355263754,-5.594198781839019,2.3553554971978768e-8,311,4261,817,lefnw,losat,-0.2922222376200164,-0.4663778972158529
post24,-0.10665671779081058,0.03919120451721935,-2.7214452606055795,0.00652613424421208,1338,4261,817,lefnw,losat,-0.056406340001359925,-0.15690709558026122
post36,-0.05942597813852789,0.03991025397849399,-1.4889902271869813,0.1365639483304587,1247,4261,817,lefnw,losat,-0.00825179828607877,-0.110600157990977
post48,-0.08426467419965122,0.04392860526561126,-1.9182187481289408,0.055150036703270545,1122,4261,817,lefnw,losat,-0.027934706283680666,-0.14059464211562178
pre24,-0.02092954648130125,0.07660650986331351,-0.27320845863680715,0.7847409486329736,411,1176,274,levio,mcs,0.0774040868730527,-0.11926317983565521
pre12,-0.007527118708564611,0.07354817289482561,-0.10234270155600524,0.9185021098111676,421,1176,274,levio,mcs,0.08687714512679781,-0.10193138254392703
post03,-0.4990629978455944,0.11231661717995363,-4.443358519656943,9.691807625949166e-6,148,1176,274,levio,mcs,-0.35447364441342,-0.6436523512777688
post06,-0.12464091024347408,0.12779434183822447,-0.975324168899885,0.32960006313686085,87,1176,274,levio,mcs,0.04040205364838097,-0.28968387413532914
post09,-0.26190665830492427,0.1573493332075676,-1.664491694791167,0.09628059806798464,75,1176,274,levio,mcs,-0.05843874011261849,-0.46537457649723
post12,-0.16948969205771577,0.12706915337713445,-1.3338382097713315,0.18251514540085226,89,1176,274,levio,mcs,-0.0054121626893453845,-0.3335672214260862
post24,-0.25740126436615096,0.07578158919899934,-3.396620037753838,7.050345672456494e-4,414,1176,274,levio,mcs,-0.1601276558829447,-0.3546748728493572
post36,-0.0902704359170354,0.07848998076814662,-1.150088648686096,0.2503411789732804,369,1176,274,levio,mcs,0.01049941946846153,-0.19104029130253233
post48,0.05447894008958279,0.09685957069800344,0.5624528345210368,0.5739147253383114,335,1176,274,levio,mcs,0.17885547940365204,-0.06989759922448646
pre24,-0.018701277191925762,0.10639786220916579,-0.1757674149050216,0.860527430768395,229,701,176,lercl,mcs,0.11804930543530293,-0.15545185981915446
pre12,-0.01923296128337944,0.11368515449807563,-0.16917742134664557,0.8657058941013994,235,701,176,lercl,mcs,0.1268729136878627,-0.1653388362546216
post03,-0.06207973959397825,0.17021017353683895,-0.36472402503333445,0.7154274230036701,91,701,176,lercl,mcs,0.1576665133017817,-0.28182599248973816
post06,0.1323970976542572,0.1978026166677004,0.6693394651936199,0.5034993425803806,48,701,176,lercl,mcs,0.3895058734424599,-0.12471167813394554
post09,-0.18152712695669976,0.20662854131283737,-0.8785191329491415,0.3799630776020706,41,701,176,lercl,mcs,0.08772578364175643,-0.45078003755515594
post12,4.983400528702192e-4,0.1637758568605452,0.003042817558234818,0.9975730522853364,42,701,176,lercl,mcs,0.2138234947634732,-0.21282681465773276
post24,0.024010390549734972,0.12695723107411205,0.18912188259460985,0.8500520330034188,231,701,176,lercl,mcs,0.18718130619717238,-0.13916052509770244
post36,0.02971671005765673,0.13223071675944864,0.22473378943953506,0.8222518676453001,215,701,176,lercl,mcs,0.19970194919625486,-0.14026852908094142
post48,-0.07495488244769902,0.15386907821807683,-0.4871341488214178,0.6263155544145715,191,701,176,lercl,mcs,0.12292431062819437,-0.2728340755235924
pre24,-0.01838492880460395,0.015287726597253134,-1.202594034348267,0.22914644015429542,8219,21932,3926,leinf,mcs,0.0012086561580629297,-0.037978513767270836
pre12,-0.03538262558536306,0.01574059008941561,-2.2478589039146173,0.024595081678430483,8250,21932,3926,leinf,mcs,-0.015208632144126648,-0.05555661902659947
post03,-0.12482076638471687,0.02315495271172413,-5.390672481119598,7.091914376114978e-8,2948,21932,3926,leinf,mcs,-0.09513984724071355,-0.1545016855287202
post06,-0.04155805984320293,0.02776414538372095,-1.4968247453267485,0.13445325580556705,1778,21932,3926,leinf,mcs,-0.005963643657807292,-0.07715247602859857
post09,-0.053510996042284466,0.032590410103482896,-1.641924599057617,0.10061996841420737,1228,21932,3926,leinf,mcs,-0.011722206408170795,-0.09529978567639813
post12,-0.13737285089955273,0.029704407084645387,-4.624662276816245,3.7735020528645807e-6,1703,21932,3926,leinf,mcs,-0.09929034049503041,-0.17545536130407505
post24,-0.02411103674854251,0.015971383019472013,-1.5096398802249489,0.13114974511096578,8134,21932,3926,leinf,mcs,-0.0036412231960727404,-0.04458085030101228
post36,-0.017011668554044124,0.01617292945183207,-1.051860678964196,0.29287506359564747,7877,21932,3926,leinf,mcs,0.003716513068140897,-0.03773985017622915
post48,-0.006866550135482802,0.016378791155791245,-0.41923424446711466,0.6750490533318838,7681,21932,3926,leinf,mcs,0.014125520943809033,-0.027858621214774636
pre24,-0.0015310815226011049,0.0173718193388563,-0.0881359339937682,0.9297695798082777,5752,18705,3464,ledrl,mcs,0.02073435829263111,-0.02379652133783332
pre12,-0.0044048209350398835,0.018500662436199706,-0.23808990354967502,0.8118139733441881,5717,18705,3464,ledrl,mcs,0.019307472391269204,-0.02811711426134897
post03,-0.17796263560822273,0.029638226741423742,-6.004496731901103,1.9547148434950455e-9,1778,18705,3464,ledrl,mcs,-0.13996559435047473,-0.21595967686597073
post06,-0.07198337083083205,0.03338704803888161,-2.156026814560013,0.031094280912256574,1252,18705,3464,ledrl,mcs,-0.029173541066237006,-0.11479320059542708
post09,-0.01876489127404898,0.036633992806652485,-0.5122262094958266,0.6084987496857845,970,18705,3464,ledrl,mcs,0.028215487808626132,-0.06574527035672409
post12,-0.009838569160103509,0.03248888028368339,-0.30282881632718656,0.7620236891684992,1281,18705,3464,ledrl,mcs,0.03181910551663783,-0.05149624383684484
post24,-0.004651816763012257,0.01880833871484708,-0.24732736014266735,0.8046576005842965,5480,18705,3464,ledrl,mcs,0.019454945680447745,-0.02875857920647226
post36,-0.034426591761057,0.019515137576547117,-1.7640968005488291,0.07773200352040467,5034,18705,3464,ledrl,mcs,-0.009413653629538343,-0.05943952989257566
post48,-0.0018178192828365001,0.01976994841841446,-0.09194861030306566,0.9267398542341287,4643,18705,3464,ledrl,mcs,0.023521995131764502,-0.0271576336974375
pre24,-0.7071067811865427,NaN,NaN,NaN,17,0,17,ledhm,mcs,NaN,NaN
pre12,-1.4142135623730874,NaN,NaN,NaN,10,0,17,ledhm,mcs,NaN,NaN
post03,1.4142135623731122,NaN,NaN,NaN,2,0,17,ledhm,mcs,NaN,NaN
post06,-2.1213203435596264,NaN,NaN,NaN,1,0,17,ledhm,mcs,NaN,NaN
post09,-2.12132034355964,NaN,NaN,NaN,5,0,17,ledhm,mcs,NaN,NaN
post12,-0.7071067811865499,NaN,NaN,NaN,2,0,17,ledhm,mcs,NaN,NaN
post24,-1.4142135623730965,NaN,NaN,NaN,14,0,17,ledhm,mcs,NaN,NaN
post36,-1.4142135623730958,NaN,NaN,NaN,14,0,17,ledhm,mcs,NaN,NaN
post48,-2.1213203435596495,NaN,NaN,NaN,10,0,17,ledhm,mcs,NaN,NaN
pre24,0.023116933546095703,0.018306820047549896,1.2627498105106227,0.20669692927509534,6189,16521,3032,ledfr,mcs,0.04658057228046088,-3.4670518826947216e-4
pre12,-0.025403055710537442,0.018612553581984013,-1.364834524109915,0.1723236520923771,6109,16521,3032,ledfr,mcs,-0.001547528495346135,-0.04925858292572875
post03,-0.002076097652810304,0.025579399327761404,-0.08116287744713022,0.9353134047355847,2203,16521,3032,ledfr,mcs,0.03071505891422628,-0.03486725421984689
post06,-0.01158659661867719,0.03301525660117102,-0.3509467383108639,0.7256327814966619,1294,16521,3032,ledfr,mcs,0.030745785004124726,-0.05391897824147911
post09,-0.02570392616989635,0.036601394728765856,-0.7022663032481399,0.48252299722657344,880,16521,3032,ledfr,mcs,0.02123792723444811,-0.07264577957424082
post12,-0.07366591834726322,0.03806271016937886,-1.935382898891074,0.052960369435611464,905,16521,3032,ledfr,mcs,-0.024850920682544624,-0.1224809160119818
post24,4.985213775728536e-4,0.019287955170933308,0.025846253434066387,0.9793802814158479,5858,16521,3032,ledfr,mcs,0.02521981877115127,-0.024222776016005563
post36,-4.382503111469797e-4,0.019576450052548693,-0.0223866078870578,0.9821398333909617,5410,16521,3032,ledfr,mcs,0.024653044273987228,-0.02552954489628119
post48,-0.020786603510019788,0.02035104913291652,-1.0214020601227278,0.3070789457318908,5037,16521,3032,ledfr,mcs,0.0052977369702854465,-0.04687094399032502
pre24,-0.08019718216049507,0.068381944919198,-1.172782994915665,0.24111813832336615,501,1187,285,lejlf,mcs,0.00755374492744669,-0.16794810924843684
pre12,-0.09952396280873506,0.07497433147721473,-1.327440483267012,0.18461825869952123,514,1187,285,lejlf,mcs,-0.0033166008005552222,-0.1957313248169149
post03,-0.0329224065621665,0.10093616583329743,-0.3261705682038683,0.7443528029150595,177,1187,285,lejlf,mcs,0.09691987699838145,-0.16276469012271444
post06,-0.01043566329591272,0.12153898982799816,-0.08586267921661402,0.9315900598559732,112,1187,285,lejlf,mcs,0.1462554383723775,-0.16712676496420295
post09,0.049604533701810186,0.14101627734581615,0.35176459509113484,0.7250772474500796,77,1187,285,lejlf,mcs,0.23190900465133552,-0.13269993724771517
post12,-0.04126302774367581,0.12477640738010043,-0.3306957509842242,0.740932674544436,99,1187,285,lejlf,mcs,0.11972971988627347,-0.2022557753736251
post24,0.07669666945217621,0.0660790902128344,1.160679864161925,0.24600548813500567,497,1187,285,lejlf,mcs,0.1614933698290827,-0.008100030924730259
post36,0.07283887542287439,0.07086846559515016,1.0278037602645522,0.30425153898063334,459,1187,285,lejlf,mcs,0.16379165750949487,-0.0181139066637461
post48,0.016712363326019376,0.08283008862076886,0.20176681691764975,0.8401335960238464,430,1187,285,lejlf,mcs,0.12302710643723641,-0.08960237978519767
pre24,0.4730524890693401,7.909459566682283e-21,5980844646605452e4,0,37,0,31,lejls,mcs,0.4730524890693401,0.4730524890693401
pre12,1.06428163183462,4.65412849917362e-21,22867474158128474e4,0,39,0,31,lejls,mcs,1.06428163183462,1.06428163183462
post03,-1.229351125513168,1.3370170574070895e-20,-9194730304318474e4,0,11,0,31,lejls,mcs,-1.229351125513168,-1.229351125513168
post06,0.37553893227257046,7.53412890570767e-21,4984503676172456e4,0,6,0,31,lejls,mcs,0.37553893227257046,0.37553893227257046
post09,2.7801457098776874,NaN,NaN,NaN,10,0,31,lejls,mcs,NaN,NaN
post12,-2.088804162898109,5.615995496653883e-21,-3719383614432487e5,0,13,0,31,lejls,mcs,-2.088804162898109,-2.088804162898109
post24,2.183949482169452,NaN,NaN,NaN,38,0,31,lejls,mcs,NaN,NaN
post36,-0.4621869627067121,6.26031620621482e-21,-7382805396441222e4,0,33,0,31,lejls,mcs,-0.4621869627067121,-0.4621869627067121
post48,1.167432021437764,6.7632757017103244e-21,1726134010983079e5,0,26,0,31,lejls,mcs,1.167432021437764,1.167432021437764
pre24,-0.01803979723248528,0.03779952173683522,-0.4772493514092718,0.633205490264493,1360,4986,991,lepcm,mcs,0.030425797807263653,-0.06650539227223422
pre12,-0.018119449507225403,0.03912441721596346,-0.4631238187448923,0.6432958308367978,1391,4986,991,lepcm,mcs,0.032044349065594446,-0.06828324808004525
post03,-0.040352919688360245,0.05261844404604917,-0.7668968632566421,0.4431791484707731,545,4986,991,lepcm,mcs,0.027162317226376007,-0.1078681566030965
post06,-0.015185495780296038,0.06559914900222837,-0.2314892191631967,0.8169442589526661,309,4986,991,lepcm,mcs,0.06906390089944611,-0.0994348924600382
post09,0.09946624179007175,0.06637743751595118,1.4984947523195513,0.13406806093456908,246,4986,991,lepcm,mcs,0.18476234701687178,0.014170136563271749
post12,-0.04895760007702565,0.08014774672461662,-0.6108418773798014,0.5413321103339185,206,4986,991,lepcm,mcs,0.054087946081422277,-0.15200314623547356
post24,0.12307968700188927,0.03953787879232309,3.112956252619884,0.0018627233661753706,1406,4986,991,lepcm,mcs,0.1737733525102259,0.07238602149355264
post36,0.04596688871327852,0.04024341705330818,1.1422213141689428,0.2534168861973529,1300,4986,991,lepcm,mcs,0.09756714391578061,-0.005633366489223579
post48,0.04859522379631951,0.04236618935894846,1.1470284330883624,0.25142490769282455,1212,4986,991,lepcm,mcs,0.10291931391073719,-0.005728866318098165
pre24,0.017399220556775768,0.02100721902255291,0.8282495906810096,0.4075455179730785,4289,12087,2308,leins,mcs,0.04432520311457236,-0.00952676200102082
pre12,-0.05908030120813733,0.02166753797323157,-2.7266734818291813,0.006406856394113272,4153,12087,2308,leins,mcs,-0.031307815310351754,-0.0868527871059229
post03,-0.37431983570319677,0.037768058409437325,-9.911016119633603,4.565316757744746e-23,1205,12087,2308,leins,mcs,-0.32589155007695364,-0.4227481213294399
post06,-0.2229074373175134,0.03980771480480476,-5.599603956432301,2.1952856160325025e-8,910,12087,2308,leins,mcs,-0.17185469619827587,-0.2739601784367509
post09,-0.033619770619354776,0.0434263199926961,-0.7741795902809473,0.4388397383487691,701,12087,2308,leins,mcs,0.022085868468269355,-0.08932540970697891
post12,-0.17320359434510957,0.03951408945820076,-4.383337607420507,1.178615053748944e-5,983,12087,2308,leins,mcs,-0.12253016253549034,-0.2238770261547288
post24,-0.0408163061612104,0.021871837277188562,-1.8661580938049567,0.062043450220935485,3956,12087,2308,leins,mcs,-0.012781736298062875,-0.06885087602435794
post36,-0.021949909982290697,0.023060100102570938,-0.9518566651774218,0.341188712686633,3636,12087,2308,leins,mcs,0.007608169056834306,-0.0515079890214157
post48,-0.02687254464571511,0.0239164058975479,-1.1236029678050539,0.26120381196651576,3350,12087,2308,leins,mcs,0.0037836097563933094,-0.05752869904782353
pre24,-0.03874207506934918,0.01762297800885803,-2.1983841238339985,0.027935031712862664,6628,17179,3364,lemvd,mcs,-0.016155068486510826,-0.061329081652187534
pre12,-0.07784133496422668,0.017838208567918987,-4.363741721476446,1.2860239669335014e-5,6743,17179,3364,lemvd,mcs,-0.05497851070121758,-0.10070415922723579
post03,0.003754030710976216,0.028591854304279726,0.1312972104231204,0.8955417359453695,1850,17179,3364,lemvd,mcs,0.040409062223619806,-0.03290100080166738
post06,0.04562041176162754,0.028870851725842743,1.5801546900949932,0.11408985586275287,1732,17179,3364,lemvd,mcs,0.08263402243575943,0.008606801087495654
post09,0.012702327496570048,0.03058753184181726,0.4152779492722673,0.6779436279605173,1616,17179,3364,lemvd,mcs,0.05191786752916035,-0.02651321253602025
post12,0.015845116651518363,0.03132954626657122,0.5057563399322249,0.6130342009381189,1308,17179,3364,lemvd,mcs,0.05601584931781922,-0.024325616014782492
post24,0.008353885321795691,0.01772764662428981,0.4712348739143686,0.6374790012585736,6865,17179,3364,lemvd,mcs,0.031074965295113784,-0.0143671946515224
post36,-0.00762638231832222,0.01784479101501209,-0.4273730250977138,0.6691130081724626,6872,17179,3364,lemvd,mcs,0.015244836439287524,-0.030497601075931965
post48,0.016834683709183652,0.018121970808282758,0.9289653916388199,0.35292007453888097,6814,17179,3364,lemvd,mcs,0.04006117583197442,-0.006391808413607113
pre24,0.020685622767784857,0.04227030938794037,0.48936530314789745,0.6246119177458398,1143,3724,771,lesep,mcs,0.07488855817770962,-0.03351731264213991
pre12,-0.10920574895916448,0.04291690579803217,-2.544585797333315,0.010980774265387695,1183,3724,771,lesep,mcs,-0.054174765193631305,-0.16423673272469763
post03,-0.6041760198252167,0.07686840905170413,-7.859874131372081,4.994818499717235e-15,301,3724,771,lesep,mcs,-0.5054477827863796,-0.7029042568640539
post06,-0.2816205521783721,0.09020814674339375,-3.121897105141406,0.001810672780039356,217,3724,771,lesep,mcs,-0.16565949491829915,-0.3975816094384451
post09,-0.2187969288529915,0.07620350503880163,-2.8712187023626217,0.004112006612732533,235,3724,771,lesep,mcs,-0.12086171621484502,-0.316732141491138
post12,-0.07470642996693676,0.06608770438208782,-1.130413450814081,0.2583748471398056,382,3724,771,lesep,mcs,0.01013547862576153,-0.15954833855963504
post24,-0.035407210892919753,0.04558290822248665,-0.7767650699270853,0.43734672287148346,1170,3724,771,lesep,mcs,0.023042666497534864,-0.09385708828337437
post36,-0.05504003887066757,0.04579757140567945,-1.2018113009337859,0.22951306513811578,1067,3724,771,lesep,mcs,0.003688304518134393,-0.11376838225946953
post48,-0.06620230780214666,0.04877860282108602,-1.3571997550845945,0.1747999963334272,977,3724,771,lesep,mcs,-0.003647673066125401,-0.1287569425381679
pre24,0.03942436891008361,0.09801358399445367,0.40223372417760506,0.6876112829023464,275,866,227,ledsc,mcs,0.1653374125301269,-0.08648867470995969
pre12,-0.13274771751719736,0.10349337085974736,-1.2826687971840731,0.19995133797092202,280,866,227,ledsc,mcs,1.9916971540856476e-4,-0.2656946047498033
post03,-0.7265538752667713,0.17064933398788543,-4.257584007438026,2.292312192007877e-5,69,866,227,ledsc,mcs,-0.5057121986154036,-0.947395551918139
post06,-0.45931125714026383,0.17904711760640873,-2.565309418440051,0.010475734609147915,64,866,227,ledsc,mcs,-0.2274211949252259,-0.6912013193553017
post09,-0.46526389811279784,0.21247887997437206,-2.1896947977555,0.02881252756663076,45,866,227,ledsc,mcs,-0.18880973948433266,-0.741718056741263
post12,-0.27042146563267816,0.17227939124892036,-1.569668105234687,0.116857630115253,76,866,227,ledsc,mcs,-0.047674296495637314,-0.493168634769719
post24,0.08762439383286516,0.10511264703218276,0.8336237009237989,0.40472293049435626,263,866,227,ledsc,mcs,0.2226721910408771,-0.04742340337514678
post36,-0.06452013824463308,0.1285720652960621,-0.501820812289691,0.6159211256656987,193,866,227,ledsc,mcs,0.10082050139020139,-0.22986077787946757
post48,-0.04947151706791262,0.1424762205887968,-0.34722648357365726,0.7285055412168768,150,866,227,ledsc,mcs,0.13393229946263877,-0.232875333598464
pre24,-0.011608619102342815,0.057531045380627886,-0.20178008283248963,0.840098697575008,1289,4086,826,lebth,mcs,0.062158216346198975,-0.0853754545508846
pre12,0.012851306742071415,0.0642005184670547,0.20017450090634742,0.8413540707043484,1365,4086,826,lebth,mcs,0.09516744830555561,-0.06946483482141279
post03,-0.15578074944436873,0.08174720368835983,-1.9056401004032228,0.05676703009036888,413,4086,826,lebth,mcs,-0.05084924176425243,-0.26071225712448504
post06,-0.07747763982289531,0.08664141747083927,-0.8942332903195149,0.3712497528905877,342,4086,826,lebth,mcs,0.033773330914798935,-0.18872861056058954
post09,-0.11554242583631712,0.09195026530071074,-1.256575230734261,0.2089793206230339,300,4086,826,lebth,mcs,0.002557515473950639,-0.23364236714658487
post12,-0.11838782914458255,0.0834621191128001,-1.4184618172057184,0.1561322440119177,312,4086,826,lebth,mcs,-0.011199131017834152,-0.22557652727133096
post24,-0.09264935126900013,0.06456925165915416,-1.4348834605993916,0.1513968437327026,1390,4086,826,lebth,mcs,-0.009861152146788121,-0.17543755039121214
post36,-0.11460517631528469,0.0643945051448584,-1.7797353370054647,0.07519358813716709,1257,4086,826,lebth,mcs,-0.032036870135871004,-0.19717348249469838
post48,-0.05917409041578107,0.05533330858575955,-1.069411750863746,0.28494734491494783,1079,4086,826,lebth,mcs,0.011781879881067707,-0.13013006071262984
pre24,-0.06012526933894537,0.04229853872670288,-1.4214502710702048,0.1552500243636551,2067,4863,986,leprg,mcs,-0.005900172483708908,-0.11435036619418182
pre12,-0.019440897121485713,0.044803066786107355,-0.43391889252353577,0.664366588933254,2204,4863,986,leprg,mcs,0.037993765777207505,-0.07687556002017894
post03,-0.042659927790252954,0.06301916679372407,-0.6769357635255399,0.49847890986120436,424,4863,986,leprg,mcs,0.03822871081084645,-0.12354856639135237
post06,0.12448601737660417,0.059785074495771175,2.082225679678789,0.03737401333105801,497,4863,986,leprg,mcs,0.2012058546609905,0.04776618009221782
post09,0.1041899196206755,0.06565216955667066,1.5869988809850255,0.11257791189508362,493,4863,986,leprg,mcs,0.18843968301308747,0.019940156228263534
post12,-0.0368907932944386,0.06297399703624486,-0.5858099379209802,0.5580304297091173,774,4863,986,leprg,mcs,0.04388266012561253,-0.11766424671448972
post24,-0.03998230798640384,0.048647951489976714,-0.8218703308533286,0.411190992524778,2211,4863,986,leprg,mcs,0.02238119166587499,-0.10234580763868267
post36,-0.03975148844600267,0.0488250520467425,-0.8141617218952826,0.4155921751476337,2027,4863,986,leprg,mcs,0.022840742280608797,-0.10234371917261413
post48,-0.08893818983754595,0.04806572904180635,-1.850345175461497,0.06432442947491858,1783,4863,986,leprg,mcs,-0.027316636035243792,-0.15055974363984811
pre24,-0.16613433240337183,0.0629254100764966,-2.6401787799460843,0.008347671245938182,539,2097,463,lemar,mcs,-0.08539303237270196,-0.2468756324340417
pre12,-0.2130325773135575,0.06827241262649922,-3.120331757997243,0.0018310637613935554,556,2097,463,lemar,mcs,-0.12543369215642058,-0.3006314624706944
post03,0.1444447773496431,0.1154141650768645,1.2515342224539296,0.21087922677695647,113,2097,463,lemar,mcs,0.2932316469200364,-0.0043420922207502155
post06,-0.03645845999129439,0.12388436625641121,-0.2942942769375277,0.7685621728996916,100,2097,463,lemar,mcs,0.12337237262360497,-0.19628929260619377
post09,-0.11342953975449217,0.13672230594181908,-0.8296344840962605,0.40683990376311074,94,2097,463,lemar,mcs,0.06304080570965044,-0.2898998852186348
post12,0.08184259288054378,0.09169545742652388,0.8925479536009158,0.37220171079639564,210,2097,463,lemar,mcs,0.19972767664511182,-0.03604249088402425
post24,-0.21425452780393597,0.07986097781189823,-2.6828437827117977,0.0073572364606331805,557,2097,463,lemar,mcs,-0.11178681998349187,-0.31672223562438007
post36,-0.15871112060554404,0.08042199687076798,-1.9734789831267274,0.04857211976100468,489,2097,463,lemar,mcs,-0.05550647517073516,-0.26191576604035294
post48,-0.2206466658828253,0.09504083062515904,-2.3215986690294783,0.020349943162928614,438,2097,463,lemar,mcs,-0.09866253692444493,-0.3426307948412057
pre24,-0.04666574395810221,0.04085671555214315,-1.1421805039258557,0.25345367230679994,1134,3662,759,lertr,mcs,0.005724790394400138,-0.09905627831060457
pre12,-0.06760150401709455,0.042432826543096144,-1.5931416670637364,0.11121471727979787,1126,3662,759,lertr,mcs,-0.013189698040406823,-0.12201330999378229
post03,0.11212056938199394,0.09070343333075555,1.2361226611250702,0.2164922533883095,177,3662,759,lertr,mcs,0.22879966862475618,-0.004558529860768296
post06,0.056986540002493896,0.09247866936320097,0.6162128023131995,0.5377923807931297,158,3662,759,lertr,mcs,0.1760035405692457,-0.0620304605642579
post09,0.026593342230960666,0.09401050071606862,0.28287629603503683,0.7772876539287349,142,3662,759,lertr,mcs,0.14763980772470758,-0.09445312326278624
post12,0.01587841779334572,0.0680885996228412,0.23320229643875803,0.8156173564298236,341,3662,759,lertr,mcs,0.10330734350194243,-0.07155050791525097
post24,0.058445070912266577,0.044278533852456024,1.319941421434955,0.18693707929994663,1080,3662,759,lertr,mcs,0.11522505800594916,0.00166508381858399
post36,0.04933185335865778,0.0444251970311271,1.1104475985574755,0.2668791044154559,990,3662,759,lertr,mcs,0.10630308810775245,-0.007639381390436892
post48,0.023641609183585082,0.0513510473633836,0.46039195688232404,0.6452622427439135,837,3662,759,lertr,mcs,0.08950266750661018,-0.04221944913944001
pre24,-0.05156247870855257,0.028416022692051672,-1.8145565010044584,0.0696336723308862,2375,7203,1420,leprm,mcs,-0.015135744112428469,-0.08798921330467668
pre12,-0.024656749963196105,0.028189711882475623,-0.874671939393754,0.3817815950141149,2469,7203,1420,leprm,mcs,0.011479491839913938,-0.06079299176630615
post03,0.0880400116135425,0.04265331626609955,2.0640836239857827,0.03904551659162852,829,7203,1420,leprm,mcs,0.1427460820729487,0.033333941154136286
post06,0.06613306058003758,0.04719396696879995,1.4013032772548728,0.16116648500459474,593,7203,1420,leprm,mcs,0.12668212911609958,0.00558399204397559
post09,-0.020137849639891386,0.051663607207035944,-0.38978791316663736,0.6967049066617221,478,7203,1420,leprm,mcs,0.046163549939416584,-0.08643924921919936
post12,0.03041351162225,0.0623890471658869,0.4874815853715988,0.6259319251330222,363,7203,1420,leprm,mcs,0.11051446984663102,-0.04968744660213103
post24,-8.613678842848096e-4,0.02822892307261432,-0.03051366437426892,0.9756582412480503,2503,7203,1420,leprm,mcs,0.03532500687711078,-0.03704774264568039
post36,-0.047251459747505206,0.028485360596582902,-1.6587980196807999,0.09720003753219027,2389,7203,1420,leprm,mcs,-0.010735899904830162,-0.08376701959018025
post48,6.701522986951842e-4,0.030675835603350302,0.021846260599401326,0.9825711974756985,2234,7203,1420,leprm,mcs,0.03999445091092956,-0.03865414631353919
pre24,-0.025078669971526142,0.019983040462230015,-1.2549977076274947,0.2094998128581479,5570,14504,2819,lejob,mcs,5.336649544328866e-4,-0.05069100489748517
pre12,-0.09397646464490819,0.019909913134111536,-4.720084111461987,2.379502190844447e-6,5816,14504,2819,lejob,mcs,-0.06845798534979455,-0.11949494394002183
post03,0.13795935648673568,0.030165674851792855,4.573388699723927,4.838700661319137e-6,1844,14504,2819,lejob,mcs,0.1766320860373079,0.09928662693616347
post06,0.07681678829556775,0.03225891829769152,2.381257411878712,0.0172664768010781,1409,14504,2819,lejob,mcs,0.11817766107741626,0.035455915513719245
post09,0.05328736645649494,0.03216289043332442,1.656796567054905,0.09758224070436164,1310,14504,2819,lejob,mcs,0.09452658084290201,0.012048152070087872
post12,0.0643263626230115,0.03705909800020078,1.7357778816598015,0.08262435375731975,1024,14504,2819,lejob,mcs,0.11185019620486772,0.016802529041155277
post24,-0.006435250512773239,0.01916812562240936,-0.3357266453455323,0.7370818668486583,5967,14504,2819,lejob,mcs,0.018132411181769816,-0.03100291220731629
post36,0.001614172051683332,0.01993818395166299,0.08095883033262406,0.9354758106540841,5696,14504,2819,lejob,mcs,0.02716894715166319,-0.023940603048296528
post48,-2.396731964825583e-4,0.020441748502471654,-0.011724691576827635,0.990645425198711,5485,14504,2819,lejob,mcs,0.02596063765350122,-0.026439984046466337
pre24,0.023945060023107166,0.04404644610313024,0.5436320552864188,0.5867262136005311,1141,3845,775,lefrd,mcs,0.08042558103299932,-0.032535460986784996
pre12,0.0021740132233953303,0.04523943116723181,0.048055715275439385,0.9616743353213828,1154,3845,775,lefrd,mcs,0.060183913332201355,-0.05583588688541069
post03,-0.11030554351271055,0.07391772890018168,-1.4922745213352926,0.13570923427446846,343,3845,775,lefrd,mcs,-0.01539282554873378,-0.2052182614766873
post06,-0.14355151463829152,0.08138522535400117,-1.7638522718820986,0.07783625658933932,257,3845,775,lefrd,mcs,-0.03898230282293909,-0.24812072645364397
post09,0.006965679963958357,0.08144643201693781,0.08552467912295723,0.9318487290909471,206,3845,775,lefrd,mcs,0.11168093912999703,-0.09774957920208031
post12,-0.09452300873885336,0.08023165147525642,-1.178126175902093,0.2388192168006612,245,3845,775,lefrd,mcs,0.008577133102039308,-0.19762315057974603
post24,-0.09237341277670529,0.046675194004610274,-1.9790686412054599,0.047879508745817756,1111,3845,775,lefrd,mcs,-0.03252112453625526,-0.15222570101715532
post36,-0.046897549652896206,0.047951627294208966,-0.9780178963511409,0.3281270020768178,1004,3845,775,lefrd,mcs,0.014595434296454192,-0.1083905336022466
post48,-0.06445849528800389,0.04879603370361197,-1.32097816965055,0.18658725214372873,895,3845,775,lefrd,mcs,-0.0018776190003190196,-0.12703937157568876
pre24,-0.05331301921625779,0.038943062087913184,-1.368999158204476,0.17106254428673928,1307,4880,962,lefni,mcs,-0.0033802200378969804,-0.1032458183946186
